Year,Production,Captures,Fish-Consumption
1996,2500.000000,30737.000000,1.630000
1997,3400.000000,31302.000000,1.620000
1998,7500.000000,22574.000000,1.380000
1999,2183.000000,22423.000000,1.130000
2000,1745.000000,20767.000000,0.950000
2001,2000.000000,33300.000000,1.430000
2002,2000.000000,26000.000000,1.110000
2003,2000.000000,17200.000000,0.820000
2004,13947.000000,12936.000000,1.320000
2005,17941.000000,26008.000000,1.950000
2006,14867.000000,59075.000000,3.360000
2007,15810.000000,53032.000000,3.280000
2008,19246.000000,34580.000000,3.090000
2009,18732.000000,28245.000000,2.910000
2010,20320.000000,19348.000000,2.670000
2011,16290.000000,31541.000000,2.870000
2012,25040.000000,51077.000000,3.630000
2013,14060.000000,56853.000000,3.290000
2014,26625.000000,59000.000000,3.870000
2015,24803.000000,27296.000000,2.450000
2016,28835.000000,31300.000000,2.780000
2017,31814.000000,35220.000000,3.370000
1964,0,19200.000000,2.460000
1965,0,16800.000000,2.040000
1966,0,14100.000000,1.680000
1967,0,10200.000000,1.130000
1968,0,19100.000000,1.730000
1961,900.000000,31200.000000,7.100000
1962,500.000000,28500.000000,7.280000
1963,1100.000000,26500.000000,8.120000
1964,1000.000000,30900.000000,8.590000
1965,1100.000000,34600.000000,9.560000
1966,900.000000,38800.000000,9.630000
1967,1300.000000,48900.000000,10.390000
1968,2600.000000,50500.000000,9.810000
1969,3000.000000,63500.000000,10.040000
1970,3701.000000,75200.000000,11.160000
1971,4906.000000,69200.000000,10.290000
1972,5512.000000,86600.000000,11.270000
1973,3423.000000,87391.000000,9.460000
1974,3809.000000,85782.000000,12.120000
1975,4258.000000,84165.000000,13.630000
1976,5019.000000,90019.000000,15.760000
1977,4654.000000,89222.000000,12.850000
1978,4069.000000,100237.000000,14.880000
1979,3692.000000,89552.000000,11.170000
1980,5639.000000,144391.000000,15.800000
1981,5811.000000,185429.000000,14.640000
1982,6982.000000,205954.000000,14.940000
1983,7078.000000,197088.000000,10.760000
1984,15322.000000,224827.000000,11.200000
1985,11964.000000,248827.000000,13.550000
1986,12741.000000,248878.000000,16.960000
1987,18693.000000,263767.000000,16.040000
1988,18327.000000,273824.000000,13.890000
1989,20790.000000,219849.000000,14.720000
1990,26673.000000,248374.000000,15.090000
1991,27749.000000,265510.000000,11.680000
1992,27157.000000,279887.000000,14.140000
1993,30158.000000,310322.000000,17.830000
1994,28615.000000,327371.000000,17.740000
1995,27366.000000,423560.000000,20.630000
1996,34925.000000,365942.000000,17.370000
1997,36854.000000,328050.000000,16.980000
1998,42375.000000,360646.000000,23.290000
1999,43856.000000,319543.000000,21.430000
2000,51247.000000,312397.000000,24.300000
2001,60940.000000,392530.000000,24.560000
2002,62568.000000,318742.000000,20.480000
2003,62516.000000,301226.000000,21.560000
2004,58359.000000,310578.000000,23.260000
2005,60050.000000,297181.000000,22.630000
2006,53122.000000,241288.000000,20.560000
2007,57104.000000,244370.000000,22.570000
2008,44867.500000,234819.000000,21.240000
2009,47511.675781,298584.000000,22.470000
2010,46490.300781,348441.000000,22.770000
2011,44266.320312,243466.000000,22.490000
2012,36102.011719,305427.000000,22.230000
2013,34198.199219,275950.000000,21.990000
2014,31200.199219,306424.000000,21.840000
2015,39650.000000,264370.000000,21.170000
2016,40244.429688,259856.000000,21.210000
2017,45433.101562,276330.000000,23.430000
1961,10054.000000,5900.000000,18.830000
1962,9985.000000,7400.000000,19.850000
1963,11282.000000,7000.000000,18.280000
1964,11812.000000,7700.000000,16.020000
1965,11673.000000,8900.000000,16.480000
1966,10526.000000,14900.000000,17.770000
1967,9637.000000,14900.000000,16.520000
1968,10827.000000,18100.000000,17.700000
1969,11180.000000,12100.000000,15.280000
1970,12815.000000,15401.000000,16.050000
1971,13626.000000,18713.000000,18.730000
1972,14095.000000,20736.000000,17.050000
1973,14283.000000,18295.000000,16.770000
1974,12416.000000,15978.000000,16.620000
1975,12441.000000,17751.000000,13.580000
1976,12446.000000,18709.000000,13.240000
1977,13353.000000,18512.000000,13.720000
1978,12969.000000,19838.000000,15.080000
1979,12283.000000,17976.000000,20.090000
1980,11391.000000,16591.000000,19.070000
1981,11263.000000,16414.000000,16.500000
1982,11260.000000,15047.000000,14.290000
1983,11024.000000,12182.000000,16.030000
1984,11514.000000,12930.000000,15.310000
1985,12954.000000,14149.000000,17.840000
1986,12289.000000,12857.000000,20.690000
1987,14027.000000,14531.000000,20.840000
1988,15135.000000,13413.000000,20.030000
1989,14593.000000,12305.000000,21.800000
1990,14638.000000,9429.000000,21.390000
1991,15102.000000,6373.000000,22.540000
1992,12211.000000,6360.000000,23.450000
1993,13604.000000,6180.000000,23.850000
1994,14984.000000,5876.000000,21.480000
1995,16180.000000,5289.000000,24.290000
1996,17553.000000,6173.000000,22.710000
1997,18264.000000,5414.000000,23.840000
1998,18556.000000,6701.000000,23.700000
1999,18777.000000,6861.000000,20.940000
2000,20098.000000,7712.000000,20.440000
2001,21318.000000,7319.000000,22.240000
2002,22256.000000,5742.000000,21.350000
2003,20776.000000,4055.000000,22.410000
2004,22303.000000,3340.000000,23.310000
2005,22409.000000,4151.000000,21.280000
2006,22117.000000,3820.000000,19.560000
2007,21434.000000,3435.000000,24.280000
2008,20017.000000,2708.000000,21.990000
2009,19177.000000,2714.000000,20.950000
2010,19895.000000,2612.000000,21.860000
2011,20817.000000,2575.000000,23.960000
2012,20342.400391,3242.000000,20.850000
2013,22251.599609,1983.000000,23.230000
2014,20166.000000,2042.000000,23.840000
2015,19640.000000,2124.000000,23.390000
2016,18914.000000,1588.000000,24.610000
2017,16985.000000,2054.000000,25.920000
1961,4776.000000,240430.000000,12.010000
1962,6531.000000,217082.000000,11.010000
1963,8001.000000,226952.000000,11.370000
1964,9893.000000,317196.000000,12.480000
1965,11813.000000,344541.000000,14.060000
1966,13573.000000,358591.000000,13.610000
1967,16711.000000,358836.000000,13.050000
1968,20473.000000,346140.000000,12.820000
1969,22748.000000,349879.000000,12.500000
1970,28632.000000,389117.000000,13.500000
1971,35443.000000,390997.000000,13.610000
1972,31224.000000,407839.000000,13.230000
1973,29074.000000,395315.000000,12.810000
1974,41786.000000,426700.000000,12.520000
1975,51088.000000,399103.000000,12.500000
1976,56653.000000,414847.000000,13.550000
1977,60543.000000,363244.000000,12.950000
1978,64228.000000,387029.406250,13.240000
1979,70479.000000,412114.406250,13.940000
1980,74640.000000,430265.500000,14.780000
1981,83584.000000,430152.093750,13.790000
1982,87547.000000,449270.656250,15.380000
1983,89848.000000,454107.468750,16.420000
1984,96900.000000,484030.718750,17.290000
1985,104301.000000,482302.218750,19.790000
1986,107130.000000,457244.437500,19.010000
1987,110616.000000,443729.687500,21.560000
1988,131499.000000,439227.375000,20.030000
1989,132971.000000,415807.312500,21.160000
1990,153744.000000,376932.156250,21.320000
1991,175193.000000,411327.156250,23.100000
1992,170377.000000,396467.500000,21.900000
1993,166320.000000,397542.406250,21.250000
1994,176421.000000,399338.812500,21.270000
1995,214725.000000,397882.093750,21.090000
1996,189373.000000,367754.500000,21.440000
1997,195719.000000,345649.593750,21.420000
1998,208625.000000,308484.687500,22.390000
1999,210368.000000,284841.343750,22.480000
2000,216525.000000,304180.843750,22.520000
2001,218330.000000,312408.687500,24.380000
2002,184285.000000,271913.093750,23.830000
2003,191884.000000,297710.812500,24.510000
2004,118217.000000,288945.812500,24.100000
2005,181101.000000,298606.093750,25.180000
2006,172793.000000,317853.687500,25.980000
2007,179409.000000,289486.437500,25.660000
2008,149002.765625,237628.500000,24.680000
2009,162431.500000,254520.000000,24.840000
2010,153493.703125,234963.500000,25.590000
2011,164150.703125,217841.703125,25.880000
2012,137041.000000,202444.406250,25.240000
2013,140879.000000,177914.703125,25.080000
2014,148730.343750,183846.000000,28.170000
2015,148762.593750,198768.906250,29.420000
2016,157000.000000,197945.000000,29.810000
2017,157000.000000,197389.406250,29.800000
1961,0.000000,11500.000000,32.590000
1962,0.000000,11900.000000,33.540000
1963,0.000000,10000.000000,38.510000
1964,0.000000,10000.000000,33.490000
1965,0.000000,9000.000000,31.410000
1966,0.000000,9000.000000,34.550000
1967,0.000000,9000.000000,33.050000
1968,0.000000,8500.000000,34.380000
1969,0.000000,8500.000000,31.800000
1970,0.000000,8500.000000,26.850000
1971,0.000000,9300.000000,26.390000
1972,0.000000,9500.000000,38.990000
1973,0.000000,9600.000000,27.120000
1974,0.000000,10100.000000,23.590000
1975,0.000000,10100.000000,26.160000
1976,0.000000,10130.000000,23.970000
1977,2.000000,10107.000000,16.540000
1978,38.000000,9759.000000,20.310000
1979,25.000000,9826.000000,21.860000
1980,20.000000,9230.000000,17.720000
1981,32.000000,8018.000000,18.910000
1982,135.000000,8065.000000,19.790000
1983,148.000000,8813.000000,17.690000
1984,355.000000,9610.000000,19.610000
1985,850.000000,9881.000000,16.160000
1986,1462.000000,9813.000000,19.270000
1987,2201.000000,8969.000000,18.060000
1988,2772.000000,11880.000000,21.410000
1989,3092.000000,13068.000000,22.310000
1990,3404.000000,13650.000000,19.070000
1991,3140.000000,15250.000000,17.260000
1992,3240.000000,19100.000000,17.370000
1993,3340.000000,23000.000000,19.560000
1994,3440.000000,25277.000000,23.030000
1995,3550.000000,24750.000000,21.120000
1996,3500.000000,24255.000000,19.620000
1997,3450.000000,20035.000000,21.640000
1998,3410.000000,17546.000000,22.480000
1999,4150.000000,17264.000000,23.760000
2000,4512.000000,5540.000000,19.720000
2001,4512.000000,14319.000000,25.850000
2002,6150.000000,14892.000000,26.630000
2003,2969.000000,12482.000000,25.010000
2004,4495.000000,13471.000000,25.310000
2005,5670.000000,13096.000000,27.030000
2006,8019.000000,17703.000000,29.020000
2007,5616.000000,16398.000000,30.430000
2008,5950.000000,13055.000000,26.840000
2009,5184.000000,16154.000000,25.670000
2010,3952.000000,15390.000000,24.220000
2011,1152.000000,17998.000000,24.250000
2012,651.050049,15383.000000,24.130000
2013,837.900024,18349.000000,24.000000
2014,876.000000,15204.000000,21.490000
2015,602.000000,17025.000000,21.550000
2016,947.000000,16800.000000,23.010000
2017,1342.000000,19264.000000,25.410000
1961,347634.000000,6425841.000000,50.690000
1962,389701.000000,6542629.000000,50.930000
1963,419315.000000,6350329.000000,51.820000
1964,399167.000000,6026892.000000,47.160000
1965,412523.000000,6566241.000000,51.550000
1966,442172.000000,6759965.000000,51.550000
1967,513304.000000,7488493.000000,54.900000
1968,574487.000000,8160845.000000,57.790000
1969,526565.000000,8141183.000000,56.930000
1970,597395.000000,8764099.000000,60.160000
1971,658832.000000,9306614.000000,63.340000
1972,703271.000000,9635094.000000,64.400000
1973,854553.000000,9929283.000000,65.450000
1974,946292.000000,9913992.000000,66.830000
1975,844119.000000,9722912.000000,66.610000
1976,926711.000000,9781111.000000,67.960000
1977,943746.000000,9848253.000000,65.490000
1978,1007675.000000,9850654.000000,66.450000
1979,977359.000000,9640242.000000,63.420000
1980,1085656.000000,10067348.000000,65.030000
1981,1051868.000000,10360482.000000,65.140000
1982,1035020.000000,10467873.000000,64.490000
1983,1153787.000000,10858494.000000,67.130000
1984,1208031.500000,11616601.000000,68.330000
1985,1184219.500000,10970693.000000,69.660000
1986,1291958.000000,11505643.000000,70.060000
1987,1234254.250000,11333005.000000,71.960000
1988,1426063.000000,11401496.000000,72.530000
1989,1370564.125000,10661273.000000,72.390000
1990,1369751.000000,9819588.000000,71.400000
1991,1359269.625000,8716800.000000,66.840000
1992,1397089.000000,7976649.500000,66.420000
1993,1359475.875000,7448231.500000,67.760000
1994,1420526.000000,6785678.000000,70.860000
1995,1389676.500000,6162111.000000,71.120000
1996,1349461.750000,6115649.500000,69.630000
1997,1339909.500000,6102891.000000,66.390000
1998,1290515.125000,5443979.500000,64.540000
1999,1315323.750000,5337468.000000,65.720000
2000,1291735.125000,5210971.000000,67.300000
2001,1311828.750000,4854643.500000,69.580000
2002,1385099.125000,4520996.000000,67.690000
2003,1301793.500000,4818020.500000,65.600000
2004,1261003.250000,4467887.500000,61.900000
2005,1254143.000000,4457997.000000,60.440000
2006,1224189.500000,4466579.500000,57.260000
2007,1284425.375000,4444244.500000,56.150000
2008,1186721.875000,4451463.500000,55.630000
2009,1243358.125000,4243057.500000,53.650000
2010,1151101.375000,4195919.500000,52.600000
2011,907971.562500,3882936.250000,51.300000
2012,1073820.750000,3765347.250000,51.650000
2013,1027951.500000,3738956.500000,48.600000
2014,1021848.562500,3734200.500000,48.730000
2015,1105651.625000,3501171.750000,47.320000
2016,1068034.500000,3283773.500000,45.080000
2017,1023192.187500,3278874.000000,45.490000
1982,15.000000,19.000000,3.620000
1983,15.000000,17.000000,4.020000
1984,30.000000,102.000000,3.970000
1985,45.000000,152.000000,5.280000
1986,65.000000,202.000000,3.130000
1987,70.000000,252.000000,5.120000
1988,70.000000,302.000000,2.890000
1989,55.000000,352.000000,3.070000
1990,60.000000,352.000000,2.970000
1991,20.000000,370.000000,3.260000
1992,22.000000,380.000000,3.040000
1993,60.000000,395.000000,3.950000
1994,86.000000,410.000000,3.720000
1995,170.000000,425.000000,4.630000
1996,181.000000,440.000000,5.310000
1997,200.000000,450.000000,3.950000
1998,293.000000,470.000000,4.590000
1999,515.000000,510.000000,4.080000
2000,569.000000,550.000000,3.960000
2001,540.000000,520.000000,4.500000
2002,515.000000,526.000000,4.810000
2003,650.000000,481.000000,4.810000
2004,487.000000,494.000000,5.660000
2005,561.000000,510.000000,5.010000
2006,560.000000,497.000000,5.890000
2007,509.000000,506.000000,6.000000
2008,540.000000,500.000000,7.230000
2009,440.000000,569.000000,6.940000
2010,541.000000,486.000000,6.720000
2011,575.000000,500.000000,5.710000
2012,600.000000,648.000000,5.480000
2013,720.000000,760.000000,5.280000
2014,885.000000,873.000000,5.620000
2015,885.000000,873.000000,5.800000
2016,885.000000,873.000000,6.010000
2017,885.000000,873.000000,5.870000
1961,0,100.000000,1.650000
1962,0,200.000000,1.630000
1963,0,200.000000,1.880000
1964,0,200.000000,1.610000
1965,0,200.000000,1.680000
1966,0,200.000000,1.350000
1967,0,100.000000,1.020000
